injury_notes,last_name,birth_date,oddsjam_id,fantasy_data_id,birth_state,gsis_id,first_name,active,injury_start_date,rotoworld_id,number,injury_body_part,search_first_name,metadata,competitions,age,birth_country,weight,status,hashtag,height,rotowire_id,years_exp,search_full_name,sport,practice_participation,search_rank,birth_city,player_id,news_updated,high_school,pandascore_id,swish_id,stats_id,yahoo_id,position,full_name,team,injury_status,college,espn_id,depth_chart_order,practice_description,search_last_name,team_abbr,depth_chart_position,sportradar_id,team_changed_at,fantasy_positions,opta_id
,Lamb,1999-04-08,85450367222D,21679.0,,,CeeDee,True,,,88.0,,ceedee,"{'channel_id': '1113708855537201152', 'rookie_year': '2020'}",[],26.0,,200,Active,#ceedeelamb-NFL-DAL-88,74,14411.0,5.0,ceedeelamb,nfl,,6.0,,6786,1755906033409.0,Foster (TX),,1062020.0,,32687.0,WR,CeeDee Lamb,DAL,,Oklahoma,4241389.0,1.0,,lamb,,LWR,a72ea15b-5199-4101-a300-846e1c655add,,['WR'],
,Gallup,1996-03-04,1E240D9C1957,19867.0,,00-0034764,Michael,True,,13149.0,12.0,,michael,"{'channel_id': '1113708771563040768', 'rookie_year': '2018'}",[],29.0,,198,Active,#michaelgallup-NFL-FA-12,73,12810.0,7.0,michaelgallup,nfl,,425.0,,5038,1756160704849.0,Monroe (GA),,912070.0,912070.0,31051.0,WR,Michael Gallup,,,Colorado State,4036348.0,,,gallup,,,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,,['WR'],
,Johnson,1998-10-21,0C9B6F4EECDC,,,,DJ,True,,,52.0,,dj,"{'channel_id': '1113708881009209345', 'rookie_year': '2023'}",[],26.0,,260,Active,#djjohnson-NFL-CAR-52,76,16680.0,2.0,djjohnson,nfl,,9999999.0,,10938,1754764552848.0,Luther Burbank (CA),,1061549.0,,,LB,DJ Johnson,CAR,,Oregon,,3.0,,johnson,,LOLB,11feb266-14e8-488c-9f7e-f221eaa92df8,,['LB'],
,Coleman,1995-01-13,,19294.0,,00-0033453,Xavier,False,,,0.0,,xavier,,[],26.0,,190,Inactive,#xaviercoleman-NFL-FA-0,71,12233.0,5.0,xaviercoleman,nfl,,9999999.0,,4433,1535771213570.0,Jesuit (OR),,,,30569.0,CB,Xavier Coleman,,,Portland State,3045642.0,,,coleman,,,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,,['DB'],
,Irving,2002-08-19,A45A1C03F17B,,,,Bucky,True,,,7.0,,bucky,"{'channel_id': '1113708732941889536', 'rookie_year': '2024'}",[],23.0,,195,Active,#buckyirving-NFL-TB-7,70,17784.0,1.0,buckyirving,nfl,,18.0,,11584,1755399617616.0,Hillcrest (IL),,1287923.0,,,RB,Bucky Irving,TB,,Oregon,,1.0,,irving,,RB,c5249c6f-bd1b-4352-8228-de2bd499ca0d,,['RB'],
,Martin,1989-01-13,,14385.0,,00-0029613,Doug,False,,7426.0,22.0,,doug,,[],32.0,,210,Inactive,#dougmartin-NFL-FA-22,69,8058.0,10.0,dougmartin,nfl,,9999999.0,,1195,1567555522755.0,St. Mary's (CA),,,381806.0,25741.0,RB,Doug Martin,,,Boise State,14885.0,,,martin,,,5c2a0c83-e18a-43dd-bd65-704771157e42,,['RB'],
,Thomas,1993-01-05,,16305.0,,00-0031060,De'Anthony,True,,,16.0,,deanthony,{'channel_id': '1116852775678902272'},[],29.0,,176,Inactive,#deanthonythomas-NFL-FA-16,68,9274.0,8.0,deanthonythomas,nfl,,803.0,,2023,1648441845359.0,Crenshaw (CA),,,607847.0,27652.0,WR,De'Anthony Thomas,,,Oregon,16945.0,,,thomas,,,35823109-daf1-4825-92b8-564271398ecb,,['WR'],
,Catapano,1990-08-17,,15043.0,,,Mike,False,,,48.0,,mike,,[],30.0,,270,Inactive,#mikecatapano-NFL-FA-48,"6'4""",8961.0,7.0,mikecatapano,nfl,,9999999.0,,1461,,Chaminade (NY),,,470175.0,26830.0,LB,Mike Catapano,,,Princeton,15944.0,,,catapano,,,4c08189b-2268-4755-87d0-b0a291f08eb9,,"['DL', 'LB']",
,Dotson,1996-09-18,116E2FA7B4F5,22132.0,,,Kevin,True,,,69.0,,kevin,"{'channel_id': '1113708706823958528', 'rookie_year': '2020'}",[],28.0,,330,Active,#kevindotson-NFL-LAR-69,76,14749.0,5.0,kevindotson,nfl,,9999999.0,,7116,1726427114705.0,Plaquemine (LA),,885460.0,,32805.0,OL,Kevin Dotson,LAR,,Louisiana,3917599.0,,,dotson,,OL,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,,['OL'],
,Sirianni,,,19809.0,,,Nick,False,,13088.0,0.0,,nick,{'override_active': 'false'},[],,,,Inactive,#nicksirianni-NFL-FA-0,,,0.0,nicksirianni,nfl,,9999999.0,,4907,,,,,,,,Nick Sirianni,,,,,,,sirianni,,,,,,
,Milton,2002-02-10,A92E6B2C0008,,,,Kendall,True,,,36.0,,kendall,"{'channel_id': '1113708718547038208', 'rookie_year': '2024'}",[],23.0,,230,Active,#kendallmilton-NFL-CIN-36,73,17970.0,1.0,kendallmilton,nfl,,340.0,,11649,1756319726360.0,Buchanan (CA),,1213345.0,,,RB,Kendall Milton,CIN,,Georgia,,,,milton,,,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,,['RB'],
,Jeudy,1999-04-24,74F257A6F220,21692.0,,,Jerry,True,,,3.0,,jerry,"{'channel_id': '1113708842941706240', 'rookie_year': '2020'}",[],26.0,,195,Active,#jerryjeudy-NFL-CLE-3,73,14458.0,5.0,jerryjeudy,nfl,,71.0,,6783,1755362412515.0,Deerfield Beach (FL),,973935.0,,32685.0,WR,Jerry Jeudy,CLE,,Alabama,4241463.0,1.0,,jeudy,,RWR,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,,['WR'],
,Gray,2000-03-13,02524FE065589A92,,,,Joshua,True,,,67.0,,joshua,"{'channel_id': '1222696803619581952', 'rookie_year': '2025'}",[],25.0,,299,Active,#joshuagray-NFL-FA-67,77,,0.0,joshuagray,nfl,,9999999.0,,12887,,Rancho Cucamonga (CA),,,,,OL,Joshua Gray,,,Oregon State,,,,gray,,,a6a3e310-2474-11f0-9d75-5b9f469eea9d,,['OL'],
,Koroma,1996-04-27,,20551.0,,00-0034328,Tejan,True,,,73.0,,tejan,{'channel_id': '1116853128503754752'},[],25.0,,290,Active,#tejankoroma-NFL-FA-73,72,13384.0,4.0,tejankoroma,nfl,,9999999.0,,5592,1556573756637.0,Allen,,,,31522.0,C,Tejan Koroma,,,Brigham Young,3138835.0,,,koroma,,,5f642a99-fc5b-4cae-b23d-8d043681b264,,['OL'],
,Valles,1994-08-05,,16939.0,,,Max,False,,,54.0,,max,,[],26.0,,251,Inactive,#maxvalles-NFL-FA-54,"6'5""",10365.0,5.0,maxvalles,nfl,,9999999.0,,2481,,St. Joseph,,,,28567.0,LB,Max Valles,,,Virginia,3048702.0,,,valles,,,8ab4dd5c-7ace-4819-80b7-030de97ab88f,,"['DL', 'LB']",
,Celek,1985-01-25,,5511.0,,00-0025549,Brent,False,,4269.0,87.0,,brent,,[],35.0,,255,Inactive,#brentcelek-NFL-FA-87,"6'4""",5403.0,13.0,brentcelek,nfl,,9999999.0,,221,1564440320341.0,La Salle (OH),,,229510.0,8416.0,TE,Brent Celek,,,Cincinnati,10605.0,,,celek,,,645a8bf9-2079-4df4-904a-3d8f08438b85,,['TE'],
,Moreno,1987-07-16,,8699.0,,,Knowshon,False,,5163.0,28.0,,knowshon,,[],30.0,,210,Inactive,#knowshonmoreno-NFL-FA-28,"5'11""",,6.0,knowshonmoreno,nfl,,9999999.0,,387,,,,,,,RB,Knowshon Moreno,,,Georgia,12516.0,,,moreno,,,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,,['RB'],
,Invalid,,,,,,Player,False,,,,,player,,[],,,,Inactive,#playerinvalid-NFL-FA,,,0.0,playerinvalid,nfl,,,,8432,,,,,,,TE,Player Invalid,,,,,,,invalid,,,,,['TE'],
,Smith,1997-04-20,,22233.0,,,Rashad,True,,,59.0,,rashad,{'channel_id': '1116853352911601664'},[],25.0,,220,Active,#rashadsmith-NFL-FA-59,73,15096.0,2.0,rashadsmith,nfl,,9999999.0,,7232,1603749938954.0,Homestead (FL),,916460.0,,33180.0,LB,Rashad Smith,,,Florida Atlantic,4040762.0,,,smith,,,dec323b8-fb75-4182-b03d-6c412d3d51a5,,['LB'],
,Sao,2000-12-17,8FB828B3A11D,,,,Anthony,True,,,,,anthony,"{'channel_id': '1116852717524877312', 'rookie_year': '2024'}",[],24.0,,200,Active,#anthonysao-NFL-FA,73,18167.0,1.0,anthonysao,nfl,,9999999.0,,12213,1718143531237.0,Compton (CA),,1509834.0,,,CB,Anthony Sao,,,MidAmerican Nazarene,,,,sao,,,d4783f50-07da-11ef-b218-ed50b831f980,,['DB'],
,Cowing,2001-02-04,D501FE0B726A,,,,Jacob,True,,,19.0,Hamstring,jacob,"{'channel_id': '1113708878039642112', 'rookie_year': '2024'}",[],24.0,,171,Active,#jacobcowing-NFL-SF-19,69,17008.0,1.0,jacobcowing,nfl,,440.0,,11616,1756017346074.0,Maricopa (AZ),,1181861.0,,,WR,Jacob Cowing,SF,IR,Arizona,,3.0,,cowing,,SWR,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,,['WR'],
,Boykin,1996-10-12,0A22FF8AADCF,21037.0,, 00-0035703,Miles,True,,14013.0,80.0,,miles,"{'channel_id': '1113708680123019264', 'rookie_year': '2019'}",[],28.0,,231,Active,#milesboykin-NFL-FA-80,75,13553.0,6.0,milesboykin,nfl,,608.0,,5965,1756248620602.0,Providence Catholic (IL),,884553.0,884553.0,31925.0,WR,Miles Boykin,,,Notre Dame,3932423.0,,,boykin,,,d1ed6f8c-1611-4695-8b48-5adce0de50dd,,['WR'],
,Peacock,1991-01-14,,16462.0,,,Andrew,False,,,1.0,,andrew,,[],26.0,,195,Inactive,#andrewpeacock-NFL-FA-1,"5'9""",,1.0,andrewpeacock,nfl,,9999999.0,,2125,,,,,504365.0,28008.0,WR,Andrew Peacock,,,Appalachian State,17025.0,,,peacock,,,404c313b-6788-45ac-8438-99b224988b8f,,['WR'],
,Bertrand,2000-05-05,7715F27DA2AC,,,,JD,True,,,40.0,,jd,"{'channel_id': '1113708865330900992', 'rookie_year': '2024'}",[],25.0,,230,Active,#jdbertrand-NFL-ATL-40,73,17810.0,1.0,jdbertrand,nfl,,9999999.0,,11770,1752542427532.0,Blessed Trinity Catholic (GA),,1183583.0,,,LB,JD Bertrand,ATL,,Notre Dame,,2.0,,bertrand,,RILB,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,,['LB'],
,Singer,2002-10-16,BCA610DD1DE8A2B8,,,,Dorian,True,,,13.0,,dorian,"{'channel_id': '1223134688898461697', 'rookie_year': '2025'}",[],22.0,,181,Active,#doriansinger-NFL-JAX-13,72,18955.0,0.0,doriansinger,nfl,,542.0,,13064,1756329923344.0,Pinnacle (MN),,,,,WR,Dorian Singer,JAX,,Utah,,,,singer,,,bd460ff0-2567-11f0-831d-a5b6ed781dda,,['WR'],
,Pettis,1995-10-23,CEEF50BC317C,19854.0,,00-0034860,Dante,True,,13160.0,17.0,,dante,"{'channel_id': '1113708761173749761', 'rookie_year': '2018'}",[],29.0,,200,Active,#dantepettis-NFL-FA-17,74,12884.0,7.0,dantepettis,nfl,,492.0,,4992,1756239910006.0,JSerra Catholic (CA),,837820.0,837820.0,31014.0,WR,Dante Pettis,,,Washington,3127306.0,,,pettis,,,20d16690-560b-4a01-af20-8870ef07ea70,,['WR'],
,Reid,1991-12-10,,15242.0,, 00-0030548,Eric,True,,8453.0,25.0,,eric,{'channel_id': '1116852748231376896'},[],30.0,,213,Active,#ericreid-NFL-FA-25,73,8685.0,9.0,ericreid,nfl,,9999999.0,,1590,1585950331788.0,Dutchtown (LA),,,540523.0,26641.0,SS,Eric Reid,,,Louisiana State,15809.0,,,reid,,,c615cf52-bc61-43ed-bb76-39695ca019c0,,['DB'],
,Brown,1993-12-21,,19719.0,,,Darrell,True,,,66.0,,darrell,{'channel_id': '1116853024250134528'},[],28.0,,305,Active,#darrellbrown-NFL-FA-66,76,,5.0,darrellbrown,nfl,,9999999.0,,4804,,Cooper,,,,30927.0,OT,Darrell Brown,,,Louisiana Tech,2971882.0,,,brown,,,dfdac366-d991-4d2a-baad-a01b055e1c48,,['OL'],
,Lewis,1994-04-15,,19407.0,,00-0033608,Ryan,True,,,37.0,,ryan,{'channel_id': '1116852981497593856'},[],27.0,,185,Inactive,#ryanlewis-NFL-FA-37,72,12929.0,5.0,ryanlewis,nfl,,1260.0,,4529,1660179319896.0,Eastlake (WA),,,692336.0,30491.0,CB,Ryan Lewis,,,Pittsburgh,2970264.0,,,lewis,,,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,,['DB'],
,Akingbesote,2003-02-25,874C5E8056926812,,,,Tommy,True,,,92.0,,tommy,"{'channel_id': '1222002238210179072', 'rookie_year': '2025'}",[],22.0,,306,Active,#tommyakingbesote-NFL-FA-92,75,18713.0,0.0,tommyakingbesote,nfl,,9999999.0,,12739,1745710827594.0,Charles Herbert Flowers (MD),,,,,DT,Tommy Akingbesote,,,Maryland,,,,akingbesote,,,6d43a6f4-d210-40f7-a877-9169ae6a500d,,['DL'],
,Jansen,1986-01-20,4EDD98ACAC84,9162.0,,00-0026027,JJ,True,,,44.0,,jj,"{'channel_id': '1113708886856069120', 'rookie_year': '2008'}",[],39.0,,235,Active,#jjjansen-NFL-CAR-44,74,7078.0,17.0,jjjansen,nfl,,9999999.0,,439,1739602221935.0,Brophy Prep (AZ),,267458.0,,9585.0,LS,JJ Jansen,CAR,,Notre Dame,11759.0,,,jansen,,LS,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,,['LS'],
,Lynch,1999-01-20,35DE560DE241,21894.0,,,James,True,,,97.0,,james,"{'channel_id': '1113708712297525248', 'rookie_year': '2020'}",[],26.0,,295,Active,#jameslynch-NFL-TEN-97,76,14499.0,5.0,jameslynch,nfl,,9999999.0,,6858,1746664218054.0,Round Rock (TX),,1066890.0,,32800.0,DT,James Lynch,TEN,,Baylor,4259181.0,2.0,,lynch,,LDE,ce8b21f7-6f93-40e6-8068-0432e10d855f,,['DL'],
,Mills,1990-12-24,,15116.0,,00-0030046,Jordan,True,,,79.0,,jordan,{'channel_id': '1116852742007029760'},[],31.0,,311,Active,#jordanmills-NFL-FA-79,77,8826.0,9.0,jordanmills,nfl,,9999999.0,,1510,1659810314150.0,Assumption (LA),,509704.0,,26786.0,T,Jordan Mills,,,Louisiana Tech,16004.0,,,mills,,,cf881df8-d5a0-4736-be01-eb72767366b0,,"['OL', 'OT']",
,Jones,,C3BFF23D6A676A2E,,,,Dom,True,,,37.0,,dom,"{'channel_id': '1222062625664274432', 'rookie_year': '2025'}",[],,,192,Active,#domjones-NFL-CLE-37,74,19044.0,0.0,domjones,nfl,,9999999.0,,12785,,Peachtree Ridge (GA),,,,,DB,Dom Jones,CLE,,Colorado State,,,,jones,,,96b9bbe0-2317-11f0-9fae-9ba39ba9aec5,,['DB'],
,Wade,,,19313.0,,,Jordan,True,,,0.0,,jordan,{'channel_id': '1116853041413226496'},[],,,311,Active,#jordanwade-NFL-OAK-0,"6'3""",,1.0,jordanwade,nfl,,9999999.0,,4925,,,,,,30636.0,G,Jordan Wade,OAK,,Oklahoma,,,,wade,,,,,['OL'],
,Addison,1993-10-12,,18407.0,, 00-0032482,Bralon,False,,,89.0,,bralon,,[],28.0,,190,Inactive,#bralonaddison-NFL-FA-89,70,10747.0,6.0,bralonaddison,nfl,,9999999.0,,3620,1596767449898.0,Hightower (TX),,,689636.0,29616.0,WR,Bralon Addison,,,Oregon,2971271.0,,,addison,,,319497eb-9f40-4ef7-9dfe-72314a8e9b21,,['WR'],
,Sims,2001-02-15,,,,,Christian,True,,,46.0,,christian,{'channel_id': '1116852657747656704'},[],22.0,,243,Active,#christiansims-NFL-FA-46,74,17337.0,1.0,christiansims,nfl,,449.0,,11155,1693254649926.0,Norcross (GA),,1181975.0,,,TE,Christian Sims,,,Bowling Green,,,,sims,,,825c01a0-e857-11ed-95b2-5d386c06de36,,['TE'],
,Kaltenberger,,097A1F7953F2EA5D,,,,Josh,True,,,63.0,,josh,"{'channel_id': '1222334420736802816', 'rookie_year': '2025'}",[],,,308,Active,#joshkaltenberger-NFL-FA-63,78,,0.0,joshkaltenberger,nfl,,9999999.0,,12814,,Seneca Valley (PA),,,,,OL,Josh Kaltenberger,,,Maryland,,,,kaltenberger,,,3436b400-23ad-11f0-b28b-d1b1866410c3,,['OL'],
,Smith,1991-04-11,,16266.0,,00-0031309,Telvin,False,,9394.0,0.0,,telvin,,[],30.0,,215,Injured Reserve,#telvinsmith-NFL-FA-0,75,9371.0,8.0,telvinsmith,nfl,,9999999.0,,1995,1563996333283.0,Lowndes County (GA),,,,27672.0,LB,Telvin Smith,,,Florida State,16891.0,,,smith,,,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,,['LB'],
,Mapu,1999-11-08,25AC94AAB044,,,,Marte,True,,,15.0,,marte,"{'channel_id': '1113708791863472128', 'rookie_year': '2023'}",[],25.0,,230,Active,#martemapu-NFL-NE-15,75,16947.0,2.0,martemapu,nfl,,9999999.0,,10926,1748470817727.0,Hawthorne (CA),,1054192.0,,,DB,Marte Mapu,NE,,Sacramento State,,3.0,,mapu,,LILB,5c55344a-6192-4def-9860-ffd5a571fe68,,['DB'],
,Boutte,2002-05-07,86B6983F9C7F,,,,Kayshon,True,,,9.0,,kayshon,"{'channel_id': '1113708794036121600', 'rookie_year': '2023'}",[],23.0,,197,Active,#kayshonboutte-NFL-NE-9,71,16795.0,2.0,kayshonboutte,nfl,,283.0,,9504,1754499946326.0,Westgate (LA),,1213362.0,,,WR,Kayshon Boutte,NE,,LSU,,4.0,,boutte,,LWR,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,,['WR'],
,Davis,1995-09-14,,19732.0,,00-0034034,Rashard,True,,,6.0,,rashard,{'channel_id': '1116853028188585984'},[],26.0,,180,Active,#rasharddavis-NFL-FA-6,69,12367.0,5.0,rasharddavis,nfl,,9999999.0,,4828,1660682432289.0,Charlottesville (VA),,750368.0,750368.0,30940.0,WR,Rashard Davis,,,James Madison,3049329.0,,,davis,,,4e87e1a1-8b89-4738-a527-87eb0663c35d,,['WR'],
,Archer,1991-08-09,,16144.0,,,Dri,False,,,13.0,,dri,,[],29.0,,173,Inactive,#driarcher-NFL-FA-13,"5'8""",9474.0,6.0,driarcher,nfl,,9999999.0,,1914,,Venice (FL),,,506529.0,27625.0,RB,Dri Archer,,,Kent State,16755.0,,,archer,,,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,,['RB'],
,Whelan,1999-02-10,,,,,Daniel,True,,,0.0,,daniel,"{'channel_id': '1116852699464204288', 'rookie_year': ''}",[],26.0,,216,Active,#danielwhelan-NFL-FA-0,77,,0.0,danielwhelan,nfl,,9999999.0,,11525,,Rancho Mirage (CA),,1052604.0,,,P,Daniel Whelan,,,UC Davis,,,,whelan,,,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,,['P'],
,Woodard,1989-09-21,,15620.0,,,Darren,False,,,35.0,,darren,,[],27.0,,170,Inactive,#darrenwoodard-NFL-FA-35,"5'11""",,1.0,darrenwoodard,nfl,,9999999.0,,1711,,,,,,,CB,Darren Woodard,,,Texas - El Paso,16122.0,,,woodard,,,7a1775f4-0869-4377-93c7-02331a65606f,,['DB'],
,Morgan,1994-12-02,,19255.0,,00-0033407,Drew,True,,,81.0,,drew,{'channel_id': '1116852960572211200'},[],27.0,,187,Active,#drewmorgan-NFL-FA-81,72,11867.0,5.0,drewmorgan,nfl,,9999999.0,,4396,1515031201931.0,Greenwood (AR),,,744431.0,30647.0,WR,Drew Morgan,,,Arkansas,3046438.0,,,morgan,,,7e56f066-0225-4b22-ab11-9cb1d6325ee8,,['WR'],
,Milum,2002-12-27,622B89998DBD29E9,,,,Wyatt,True,,,64.0,,wyatt,"{'channel_id': '1221700225698111488', 'rookie_year': '2025'}",[],22.0,,317,Active,#wyattmilum-NFL-JAX-64,78,18768.0,0.0,wyattmilum,nfl,,9999999.0,,12633,1745638821440.0,Spring Valley (WV),,,,,OL,Wyatt Milum,JAX,,West Virginia,,,,milum,,OL,fb2dac4a-ee97-458c-856e-702d2fea5c64,,['OL'],
,Ross,1995-11-27,15F7058AB537,18881.0,,00-0033460,John,True,,12173.0,38.0,Undisclosed,john,"{'channel_id': '1113708717100003328', 'rookie_year': '2017'}",[],29.0,,190,Active,#johnross-NFL-FA-38,71,11699.0,7.0,johnross,nfl,,656.0,,4038,1733328318057.0,Long Beach Jordan (CA),,747906.0,747906.0,30122.0,WR,John Ross,,Questionable,Washington,3052177.0,,,ross,,,938b363a-6967-4cef-bcd2-bb358a9f6c98,,['WR'],
,Wilber,1989-04-26,,14167.0,,00-0029647,Kyle,True,,,58.0,,kyle,{'channel_id': '1116852693948694528'},[],33.0,,240,Active,#kylewilber-NFL-FA-58,76,8224.0,10.0,kylewilber,nfl,,9999999.0,,1148,1599591348982.0,Apopka (FL),,397413.0,397413.0,25823.0,LB,Kyle Wilber,,,Wake Forest,15038.0,,,wilber,,,cdbaf089-9c7e-418f-829e-d903c28b2628,,['LB'],
,Hampton,2003-03-16,E3451FFC31D3D886,,,,Omarion,True,,,8.0,,omarion,"{'channel_id': '1221352943668699136', 'rookie_year': '2025', 'source_id': '655f27c0-91f6-11ec-9587-0f8fa2cff168'}",[],22.0,,220,Active,#omarionhampton-NFL-LAC-8,72,18445.0,0.0,omarionhampton,nfl,,31.0,,12507,1755403217875.0,Cleveland (NC),,,,,RB,Omarion Hampton,LAC,,North Carolina,,1.0,,hampton,,RB,3e1b7908-79ee-4a23-97b9-5190725a2e5e,,['RB'],
,Hankerson,1989-01-30,,13162.0,,,Leonard,False,,6425.0,80.0,,leonard,,[],31.0,,211,Inactive,#leonardhankerson-NFL-FA-80,"6'2""",7381.0,9.0,leonardhankerson,nfl,,9999999.0,,914,,Aquinas (FL),,,398112.0,24866.0,WR,Leonard Hankerson,,,Miami,14021.0,,,hankerson,,,7877c393-beb4-4f40-a6c5-d864ca6e5172,,['WR'],
,Kovacs,1990-06-12,,15392.0,,,Jordan,False,,,42.0,,jordan,,[],30.0,,210,Inactive,#jordankovacs-NFL-FA-42,"5'10""",8894.0,7.0,jordankovacs,nfl,,9999999.0,,1649,,Clay (OH),,,,27248.0,DB,Jordan Kovacs,,,Michigan,16363.0,,,kovacs,,,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,,['DB'],
,Harris,2000-11-04,995B295BE0058419,,,,Hayden,True,,,52.0,Hamstring,hayden,"{'channel_id': '1222032408816144384', 'rookie_year': '0'}",[],24.0,,255,Inactive,#haydenharris-NFL-FA-52,77,19098.0,0.0,haydenharris,nfl,,9999999.0,,12758,1754692245284.0,Eastside Catholic (WA),,,,,DE,Hayden Harris,,Questionable,Montana,,,,harris,,,917b5b20-2303-11f0-a98b-45054bf97df0,,['DL'],
,McLaughlin,2000-09-13,C92FD917D2BE,,,,Jaleel,True,,,38.0,,jaleel,"{'channel_id': '1113708825132691457', 'rookie_year': '2023'}",[],24.0,,187,Active,#jaleelmclaughlin-NFL-DEN-38,67,17319.0,2.0,jaleelmclaughlin,nfl,,210.0,,11439,1755410118733.0,Forest Hills (NC),,1271738.0,,,RB,Jaleel McLaughlin,DEN,,Youngstown State,,3.0,,mclaughlin,,RB,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,,['RB'],
,King,1999-09-29,,,,,Johnny,True,,,43.0,,johnny,{'channel_id': '1116852672087982080'},[],23.0,,209,Active,#johnnyking-NFL-FA-43,77,17509.0,1.0,johnnyking,nfl,,469.0,,11282,1693347910321.0,Boyd H. Anderson (FL),,1216596.0,,,WR,Johnny King,,,Southeast Missouri State,,,,king,,,08ee0ac0-eb81-11ed-bdbc-7f2763e63be6,,['WR'],
,Jones,1992-12-26,,18540.0,,00-0032728,Tevin,True,,,0.0,,tevin,{'channel_id': '1116852901101174784'},[],29.0,,225,Active,#tevinjones-NFL-FA-0,74,11467.0,6.0,tevinjones,nfl,,1091.0,,3730,1627875617715.0,Clear Creek (TX),,614302.0,614302.0,29795.0,WR,Tevin Jones,,,Memphis,2586703.0,,,jones,,,44d9bb75-f947-406c-b847-6b11684a07c1,,['WR'],
,Hinton,1998-02-27,747242DB58D9,22155.0,,,Kyle,True,,,68.0,,kyle,"{'channel_id': '1113708862587826176', 'rookie_year': '2020'}",[],27.0,,315,Active,#kylehinton-NFL-ATL-68,74,14838.0,5.0,kylehinton,nfl,,9999999.0,,7153,1640291437772.0,Liberty (AZ),,1215064.0,,32925.0,G,Kyle Hinton,ATL,,Washburn,4682831.0,,,hinton,,OL,a78d3d14-3cc9-4adf-96fe-dc7660cb4c2d,,['OL'],
,Sarao,1993-04-29,,18176.0,,,Anthony,True,,,0.0,,anthony,"{'channel_id': '1202954213781405697', 'rookie_year': '2016'}",[],31.0,,235,Active,#anthonysarao-NFL-FA-0,72,11663.0,9.0,anthonysarao,nfl,,9999999.0,,3414,,Holy Spirit (NJ),,,,29610.0,ILB,Anthony Sarao,,,USC,2577263.0,,,sarao,,,551c4d76-6a16-497b-ac3d-33157cdf7107,,['LB'],
,Ware,1982-07-31,,4877.0,,,DeMarcus,False,,3170.0,94.0,,demarcus,,[],38.0,,258,Inactive,#demarcusware-NFL-FA-94,"6'4""",4474.0,15.0,demarcusware,nfl,,9999999.0,,186,,Auburn (AL),,,,7187.0,DE,DeMarcus Ware,,,Troy,8426.0,,,ware,,,f5fa509a-fc67-4c74-be9f-cb9cc8815a6f,,"['DL', 'LB']",
,Beach,1999-06-14,852030D03457,,,,Tyler,True,,,69.0,,tyler,"{'channel_id': '1113708817415172097', 'rookie_year': '2023'}",[],25.0,,290,Active,#tylerbeach-NFL-FA-69,78,16783.0,1.0,tylerbeach,nfl,,9999999.0,,11450,1704853243412.0,Port Washington (WI),,1065334.0,,,OL,Tyler Beach,,,Wisconsin,,,,beach,,,36dd9260-f32a-11ed-8b21-7331769fea7c,,['OL'],
,Evans,1999-10-11,35D02D6B4C55,,,,Mark,True,,,68.0,,mark,"{'channel_id': '1113708684371849217', 'rookie_year': '2023'}",[],24.0,,295,Active,#markevans-NFL-FA-68,76,,1.0,markevans,nfl,,9999999.0,,11109,,C.E. King (TX),,1134580.0,,,OL,Mark Evans,,,Arkansas-Pine Bluff,,,,evans,,,63de8230-e775-11ed-bd6a-139cc0e9c4a5,,['OL'],
,McClellin,1989-08-01,,14189.0,,,Shea,False,,7518.0,58.0,,shea,,[],31.0,,250,Inactive,#sheamcclellin-NFL-FA-58,"6'3""",8147.0,8.0,sheamcclellin,nfl,,9999999.0,,1150,1527711901542.0,Marsing (ID),,,381820.0,25729.0,LB,Shea McClellin,,,Boise State,14937.0,,,mcclellin,,,96981fd3-bd93-4134-84fc-3506197ac7eb,,['LB'],
,Johnson,1991-03-23,,15997.0,,,Randell,False,,,49.0,,randell,,[],29.0,,245,Inactive,#randelljohnson-NFL-FA-49,"6'4""",9777.0,6.0,randelljohnson,nfl,,9999999.0,,1813,,North Miami (FL),,,,27749.0,LB,Randell Johnson,,,Florida Atlantic,16816.0,,,johnson,,,437120e5-3406-4796-b941-ae3c9aed8bee,,['LB'],
,Player,1994-07-23,,19244.0,,,Duplicate,False,,,30.0,,duplicate,,[],24.0,,188,Inactive,#duplicateplayer-NFL-FA-30,"6'1""",12282.0,1.0,duplicateplayer,nfl,,9999999.0,,4788,1534308944053.0,,,,,30620.0,CB,Duplicate Player,,,Youngstown State,,,,player,,,fabca6af-000d-42a9-8a90-524f401a9774,,['DB'],
