depth_chart_position,hashtag,years_exp,birth_city,sport,full_name,practice_description,yahoo_id,team_abbr,active,pandascore_id,metadata,depth_chart_order,college,search_rank,player_id,practice_participation,first_name,search_last_name,espn_id,status,swish_id,birth_date,opta_id,injury_status,gsis_id,birth_state,sportradar_id,height,injury_notes,oddsjam_id,search_full_name,stats_id,age,high_school,team_changed_at,birth_country,last_name,rotowire_id,number,fantasy_positions,weight,injury_body_part,injury_start_date,position,search_first_name,fantasy_data_id,team,rotoworld_id,competitions,news_updated
LWR,#ceedeelamb-NFL-DAL-88,5.0,,nfl,CeeDee Lamb,,32687.0,,True,,"{'channel_id': '1113708855537201152', 'rookie_year': '2020'}",1.0,Oklahoma,6.0,6786,,CeeDee,lamb,4241389.0,Active,1062020.0,1999-04-08,,,,,a72ea15b-5199-4101-a300-846e1c655add,74,,85450367222D,ceedeelamb,,26.0,Foster (TX),,,Lamb,14411.0,88.0,['WR'],200,,,WR,ceedee,21679.0,DAL,,[],1755906033409.0
,#michaelgallup-NFL-FA-12,7.0,,nfl,Michael Gallup,,31051.0,,True,,"{'channel_id': '1113708771563040768', 'rookie_year': '2018'}",,Colorado State,425.0,5038,,Michael,gallup,4036348.0,Active,912070.0,1996-03-04,,,00-0034764,,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,73,,1E240D9C1957,michaelgallup,912070.0,29.0,Monroe (GA),,,Gallup,12810.0,12.0,['WR'],198,,,WR,michael,19867.0,,13149.0,[],1756160704849.0
LOLB,#djjohnson-NFL-CAR-52,2.0,,nfl,DJ Johnson,,,,True,,"{'channel_id': '1113708881009209345', 'rookie_year': '2023'}",3.0,Oregon,9999999.0,10938,,DJ,johnson,,Active,1061549.0,1998-10-21,,,,,11feb266-14e8-488c-9f7e-f221eaa92df8,76,,0C9B6F4EECDC,djjohnson,,26.0,Luther Burbank (CA),,,Johnson,16680.0,52.0,['LB'],260,,,LB,dj,,CAR,,[],1754764552848.0
,#xaviercoleman-NFL-FA-0,5.0,,nfl,Xavier Coleman,,30569.0,,False,,,,Portland State,9999999.0,4433,,Xavier,coleman,3045642.0,Inactive,,1995-01-13,,,00-0033453,,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,71,,,xaviercoleman,,26.0,Jesuit (OR),,,Coleman,12233.0,0.0,['DB'],190,,,CB,xavier,19294.0,,,[],1535771213570.0
RB,#buckyirving-NFL-TB-7,1.0,,nfl,Bucky Irving,,,,True,,"{'channel_id': '1113708732941889536', 'rookie_year': '2024'}",1.0,Oregon,18.0,11584,,Bucky,irving,,Active,1287923.0,2002-08-19,,,,,c5249c6f-bd1b-4352-8228-de2bd499ca0d,70,,A45A1C03F17B,buckyirving,,23.0,Hillcrest (IL),,,Irving,17784.0,7.0,['RB'],195,,,RB,bucky,,TB,,[],1755399617616.0
,#dougmartin-NFL-FA-22,10.0,,nfl,Doug Martin,,25741.0,,False,,,,Boise State,9999999.0,1195,,Doug,martin,14885.0,Inactive,,1989-01-13,,,00-0029613,,5c2a0c83-e18a-43dd-bd65-704771157e42,69,,,dougmartin,381806.0,32.0,St. Mary's (CA),,,Martin,8058.0,22.0,['RB'],210,,,RB,doug,14385.0,,7426.0,[],1567555522755.0
,#deanthonythomas-NFL-FA-16,8.0,,nfl,De'Anthony Thomas,,27652.0,,True,,{'channel_id': '1116852775678902272'},,Oregon,803.0,2023,,De'Anthony,thomas,16945.0,Inactive,,1993-01-05,,,00-0031060,,35823109-daf1-4825-92b8-564271398ecb,68,,,deanthonythomas,607847.0,29.0,Crenshaw (CA),,,Thomas,9274.0,16.0,['WR'],176,,,WR,deanthony,16305.0,,,[],1648441845359.0
,#mikecatapano-NFL-FA-48,7.0,,nfl,Mike Catapano,,26830.0,,False,,,,Princeton,9999999.0,1461,,Mike,catapano,15944.0,Inactive,,1990-08-17,,,,,4c08189b-2268-4755-87d0-b0a291f08eb9,"6'4""",,,mikecatapano,470175.0,30.0,Chaminade (NY),,,Catapano,8961.0,48.0,"['DL', 'LB']",270,,,LB,mike,15043.0,,,[],
OL,#kevindotson-NFL-LAR-69,5.0,,nfl,Kevin Dotson,,32805.0,,True,,"{'channel_id': '1113708706823958528', 'rookie_year': '2020'}",,Louisiana,9999999.0,7116,,Kevin,dotson,3917599.0,Active,885460.0,1996-09-18,,,,,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,76,,116E2FA7B4F5,kevindotson,,28.0,Plaquemine (LA),,,Dotson,14749.0,69.0,['OL'],330,,,OL,kevin,22132.0,LAR,,[],1726427114705.0
,#nicksirianni-NFL-FA-0,0.0,,nfl,Nick Sirianni,,,,False,,{'override_active': 'false'},,,9999999.0,4907,,Nick,sirianni,,Inactive,,,,,,,,,,,nicksirianni,,,,,,Sirianni,,0.0,,,,,,nick,19809.0,,13088.0,[],
,#kendallmilton-NFL-CIN-36,1.0,,nfl,Kendall Milton,,,,True,,"{'channel_id': '1113708718547038208', 'rookie_year': '2024'}",,Georgia,453.0,11649,,Kendall,milton,,Active,1213345.0,2002-02-10,,,,,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,73,,A92E6B2C0008,kendallmilton,,23.0,Buchanan (CA),,,Milton,17970.0,36.0,['RB'],230,,,RB,kendall,,CIN,,[],1756319726360.0
RWR,#jerryjeudy-NFL-CLE-3,5.0,,nfl,Jerry Jeudy,,32685.0,,True,,"{'channel_id': '1113708842941706240', 'rookie_year': '2020'}",1.0,Alabama,71.0,6783,,Jerry,jeudy,4241463.0,Active,973935.0,1999-04-24,,,,,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,73,,74F257A6F220,jerryjeudy,,26.0,Deerfield Beach (FL),,,Jeudy,14458.0,3.0,['WR'],195,,,WR,jerry,21692.0,CLE,,[],1755362412515.0
,#joshuagray-NFL-ATL-67,0.0,,nfl,Joshua Gray,,,,True,,"{'channel_id': '1222696803619581952', 'rookie_year': '2025'}",,Oregon State,9999999.0,12887,,Joshua,gray,,Active,,2000-03-13,,,,,a6a3e310-2474-11f0-9d75-5b9f469eea9d,77,,02524FE065589A92,joshuagray,,25.0,Rancho Cucamonga (CA),,,Gray,,67.0,['OL'],299,,,OL,joshua,,ATL,,[],
,#tejankoroma-NFL-FA-73,4.0,,nfl,Tejan Koroma,,31522.0,,True,,{'channel_id': '1116853128503754752'},,Brigham Young,9999999.0,5592,,Tejan,koroma,3138835.0,Active,,1996-04-27,,,00-0034328,,5f642a99-fc5b-4cae-b23d-8d043681b264,72,,,tejankoroma,,25.0,Allen,,,Koroma,13384.0,73.0,['OL'],290,,,C,tejan,20551.0,,,[],1556573756637.0
,#maxvalles-NFL-FA-54,5.0,,nfl,Max Valles,,28567.0,,False,,,,Virginia,9999999.0,2481,,Max,valles,3048702.0,Inactive,,1994-08-05,,,,,8ab4dd5c-7ace-4819-80b7-030de97ab88f,"6'5""",,,maxvalles,,26.0,St. Joseph,,,Valles,10365.0,54.0,"['DL', 'LB']",251,,,LB,max,16939.0,,,[],
,#brentcelek-NFL-FA-87,13.0,,nfl,Brent Celek,,8416.0,,False,,,,Cincinnati,9999999.0,221,,Brent,celek,10605.0,Inactive,,1985-01-25,,,00-0025549,,645a8bf9-2079-4df4-904a-3d8f08438b85,"6'4""",,,brentcelek,229510.0,35.0,La Salle (OH),,,Celek,5403.0,87.0,['TE'],255,,,TE,brent,5511.0,,4269.0,[],1564440320341.0
,#knowshonmoreno-NFL-FA-28,6.0,,nfl,Knowshon Moreno,,,,False,,,,Georgia,9999999.0,387,,Knowshon,moreno,12516.0,Inactive,,1987-07-16,,,,,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,"5'11""",,,knowshonmoreno,,30.0,,,,Moreno,,28.0,['RB'],210,,,RB,knowshon,8699.0,,5163.0,[],
,#playerinvalid-NFL-FA,0.0,,nfl,Player Invalid,,,,False,,,,,,8432,,Player,invalid,,Inactive,,,,,,,,,,,playerinvalid,,,,,,Invalid,,,['TE'],,,,TE,player,,,,[],
,#rashadsmith-NFL-FA-59,2.0,,nfl,Rashad Smith,,33180.0,,True,,{'channel_id': '1116853352911601664'},,Florida Atlantic,9999999.0,7232,,Rashad,smith,4040762.0,Active,916460.0,1997-04-20,,,,,dec323b8-fb75-4182-b03d-6c412d3d51a5,73,,,rashadsmith,,25.0,Homestead (FL),,,Smith,15096.0,59.0,['LB'],220,,,LB,rashad,22233.0,,,[],1603749938954.0
,#anthonysao-NFL-FA,1.0,,nfl,Anthony Sao,,,,True,,"{'channel_id': '1116852717524877312', 'rookie_year': '2024'}",,MidAmerican Nazarene,9999999.0,12213,,Anthony,sao,,Active,1509834.0,2000-12-17,,,,,d4783f50-07da-11ef-b218-ed50b831f980,73,,8FB828B3A11D,anthonysao,,24.0,Compton (CA),,,Sao,18167.0,,['DB'],200,,,CB,anthony,,,,[],1718143531237.0
PR,#jacobcowing-NFL-SF-19,1.0,,nfl,Jacob Cowing,,,,True,,"{'channel_id': '1113708878039642112', 'rookie_year': '2024'}",12.0,Arizona,440.0,11616,,Jacob,cowing,,Inactive,1181861.0,2001-02-04,,IR,,,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,69,,D501FE0B726A,jacobcowing,,24.0,Maricopa (AZ),,,Cowing,17008.0,19.0,['WR'],171,Hamstring,,WR,jacob,,SF,,[],1756337724706.0
,#milesboykin-NFL-CHI-80,6.0,,nfl,Miles Boykin,,31925.0,,True,,"{'channel_id': '1113708680123019264', 'rookie_year': '2019'}",,Notre Dame,364.0,5965,,Miles,boykin,3932423.0,Active,884553.0,1996-10-12,,, 00-0035703,,d1ed6f8c-1611-4695-8b48-5adce0de50dd,75,,0A22FF8AADCF,milesboykin,884553.0,28.0,Providence Catholic (IL),,,Boykin,13553.0,80.0,['WR'],231,,,WR,miles,21037.0,CHI,14013.0,[],1756340425454.0
,#andrewpeacock-NFL-FA-1,1.0,,nfl,Andrew Peacock,,28008.0,,False,,,,Appalachian State,9999999.0,2125,,Andrew,peacock,17025.0,Inactive,,1991-01-14,,,,,404c313b-6788-45ac-8438-99b224988b8f,"5'9""",,,andrewpeacock,504365.0,26.0,,,,Peacock,,1.0,['WR'],195,,,WR,andrew,16462.0,,,[],
RILB,#jdbertrand-NFL-ATL-40,1.0,,nfl,JD Bertrand,,,,True,,"{'channel_id': '1113708865330900992', 'rookie_year': '2024'}",2.0,Notre Dame,9999999.0,11770,,JD,bertrand,,Active,1183583.0,2000-05-05,,,,,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,73,,7715F27DA2AC,jdbertrand,,25.0,Blessed Trinity Catholic (GA),,,Bertrand,17810.0,40.0,['LB'],230,,,LB,jd,,ATL,,[],1752542427532.0
,#doriansinger-NFL-FA-13,0.0,,nfl,Dorian Singer,,,,True,,"{'channel_id': '1223134688898461697', 'rookie_year': '2025'}",,Utah,542.0,13064,,Dorian,singer,,Active,,2002-10-16,,,,,bd460ff0-2567-11f0-831d-a5b6ed781dda,72,,BCA610DD1DE8A2B8,doriansinger,,22.0,Pinnacle (MN),,,Singer,18955.0,13.0,['WR'],181,,,WR,dorian,,,,[],1756503628936.0
,#dantepettis-NFL-FA-17,7.0,,nfl,Dante Pettis,,31014.0,,True,,"{'channel_id': '1113708761173749761', 'rookie_year': '2018'}",,Washington,492.0,4992,,Dante,pettis,3127306.0,Active,837820.0,1995-10-23,,,00-0034860,,20d16690-560b-4a01-af20-8870ef07ea70,74,,CEEF50BC317C,dantepettis,837820.0,29.0,JSerra Catholic (CA),,,Pettis,12884.0,17.0,['WR'],200,,,WR,dante,19854.0,,13160.0,[],1756239910006.0
,#ericreid-NFL-FA-25,9.0,,nfl,Eric Reid,,26641.0,,True,,{'channel_id': '1116852748231376896'},,Louisiana State,9999999.0,1590,,Eric,reid,15809.0,Active,,1991-12-10,,, 00-0030548,,c615cf52-bc61-43ed-bb76-39695ca019c0,73,,,ericreid,540523.0,30.0,Dutchtown (LA),,,Reid,8685.0,25.0,['DB'],213,,,SS,eric,15242.0,,8453.0,[],1585950331788.0
,#darrellbrown-NFL-FA-66,5.0,,nfl,Darrell Brown,,30927.0,,True,,{'channel_id': '1116853024250134528'},,Louisiana Tech,9999999.0,4804,,Darrell,brown,2971882.0,Active,,1993-12-21,,,,,dfdac366-d991-4d2a-baad-a01b055e1c48,76,,,darrellbrown,,28.0,Cooper,,,Brown,,66.0,['OL'],305,,,OT,darrell,19719.0,,,[],
,#ryanlewis-NFL-FA-37,5.0,,nfl,Ryan Lewis,,30491.0,,True,,{'channel_id': '1116852981497593856'},,Pittsburgh,1260.0,4529,,Ryan,lewis,2970264.0,Inactive,,1994-04-15,,,00-0033608,,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,72,,,ryanlewis,692336.0,27.0,Eastlake (WA),,,Lewis,12929.0,37.0,['DB'],185,,,CB,ryan,19407.0,,,[],1660179319896.0
,#tommyakingbesote-NFL-FA-92,0.0,,nfl,Tommy Akingbesote,,,,True,,"{'channel_id': '1222002238210179072', 'rookie_year': '2025'}",,Maryland,9999999.0,12739,,Tommy,akingbesote,,Active,,2003-02-25,,,,,6d43a6f4-d210-40f7-a877-9169ae6a500d,75,,874C5E8056926812,tommyakingbesote,,22.0,Charles Herbert Flowers (MD),,,Akingbesote,18713.0,92.0,['DL'],306,,,DT,tommy,,,,[],1745710827594.0
LS,#jjjansen-NFL-CAR-44,17.0,,nfl,JJ Jansen,,9585.0,,True,,"{'channel_id': '1113708886856069120', 'rookie_year': '2008'}",,Notre Dame,9999999.0,439,,JJ,jansen,11759.0,Active,267458.0,1986-01-20,,,00-0026027,,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,74,,4EDD98ACAC84,jjjansen,,39.0,Brophy Prep (AZ),,,Jansen,7078.0,44.0,['LS'],235,,,LS,jj,9162.0,CAR,,[],1739602221935.0
LDE,#jameslynch-NFL-TEN-97,5.0,,nfl,James Lynch,,32800.0,,True,,"{'channel_id': '1113708712297525248', 'rookie_year': '2020'}",2.0,Baylor,9999999.0,6858,,James,lynch,4259181.0,Active,1066890.0,1999-01-20,,,,,ce8b21f7-6f93-40e6-8068-0432e10d855f,76,,35DE560DE241,jameslynch,,26.0,Round Rock (TX),,,Lynch,14499.0,97.0,['DL'],295,,,DT,james,21894.0,TEN,,[],1746664218054.0
,#jordanmills-NFL-FA-79,9.0,,nfl,Jordan Mills,,26786.0,,True,,{'channel_id': '1116852742007029760'},,Louisiana Tech,9999999.0,1510,,Jordan,mills,16004.0,Active,509704.0,1990-12-24,,,00-0030046,,cf881df8-d5a0-4736-be01-eb72767366b0,77,,,jordanmills,,31.0,Assumption (LA),,,Mills,8826.0,79.0,"['OL', 'OT']",311,,,T,jordan,15116.0,,,[],1659810314150.0
,#domjones-NFL-CLE-37,0.0,,nfl,Dom Jones,,,,True,,"{'channel_id': '1222062625664274432', 'rookie_year': '2025'}",,Colorado State,9999999.0,12785,,Dom,jones,,Active,,,,,,,96b9bbe0-2317-11f0-9fae-9ba39ba9aec5,74,,C3BFF23D6A676A2E,domjones,,,Peachtree Ridge (GA),,,Jones,19044.0,37.0,['DB'],192,,,DB,dom,,CLE,,[],
,#jordanwade-NFL-OAK-0,1.0,,nfl,Jordan Wade,,30636.0,,True,,{'channel_id': '1116853041413226496'},,Oklahoma,9999999.0,4925,,Jordan,wade,,Active,,,,,,,,"6'3""",,,jordanwade,,,,,,Wade,,0.0,['OL'],311,,,G,jordan,19313.0,OAK,,[],
,#bralonaddison-NFL-FA-89,6.0,,nfl,Bralon Addison,,29616.0,,False,,,,Oregon,9999999.0,3620,,Bralon,addison,2971271.0,Inactive,,1993-10-12,,, 00-0032482,,319497eb-9f40-4ef7-9dfe-72314a8e9b21,70,,,bralonaddison,689636.0,28.0,Hightower (TX),,,Addison,10747.0,89.0,['WR'],190,,,WR,bralon,18407.0,,,[],1596767449898.0
,#christiansims-NFL-FA-46,1.0,,nfl,Christian Sims,,,,True,,{'channel_id': '1116852657747656704'},,Bowling Green,449.0,11155,,Christian,sims,,Active,1181975.0,2001-02-15,,,,,825c01a0-e857-11ed-95b2-5d386c06de36,74,,,christiansims,,22.0,Norcross (GA),,,Sims,17337.0,46.0,['TE'],243,,,TE,christian,,,,[],1693254649926.0
,#joshkaltenberger-NFL-LAC-63,0.0,,nfl,Josh Kaltenberger,,,,True,,"{'channel_id': '1222334420736802816', 'rookie_year': '2025'}",,Maryland,9999999.0,12814,,Josh,kaltenberger,,Active,,,,,,,3436b400-23ad-11f0-b28b-d1b1866410c3,78,,097A1F7953F2EA5D,joshkaltenberger,,,Seneca Valley (PA),,,Kaltenberger,,63.0,['OL'],308,,,OL,josh,,LAC,,[],
,#telvinsmith-NFL-FA-0,8.0,,nfl,Telvin Smith,,27672.0,,False,,,,Florida State,9999999.0,1995,,Telvin,smith,16891.0,Injured Reserve,,1991-04-11,,,00-0031309,,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,75,,,telvinsmith,,30.0,Lowndes County (GA),,,Smith,9371.0,0.0,['LB'],215,,,LB,telvin,16266.0,,9394.0,[],1563996333283.0
LILB,#martemapu-NFL-NE-15,2.0,,nfl,Marte Mapu,,,,True,,"{'channel_id': '1113708791863472128', 'rookie_year': '2023'}",3.0,Sacramento State,9999999.0,10926,,Marte,mapu,,Active,1054192.0,1999-11-08,,,,,5c55344a-6192-4def-9860-ffd5a571fe68,75,,25AC94AAB044,martemapu,,25.0,Hawthorne (CA),,,Mapu,16947.0,15.0,['DB'],230,,,DB,marte,,NE,,[],1748470817727.0
LWR,#kayshonboutte-NFL-NE-9,2.0,,nfl,Kayshon Boutte,,,,True,,"{'channel_id': '1113708794036121600', 'rookie_year': '2023'}",3.0,LSU,283.0,9504,,Kayshon,boutte,,Active,1213362.0,2002-05-07,,,,,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,71,,86B6983F9C7F,kayshonboutte,,23.0,Westgate (LA),,,Boutte,16795.0,9.0,['WR'],197,,,WR,kayshon,,NE,,[],1754499946326.0
,#rasharddavis-NFL-FA-6,5.0,,nfl,Rashard Davis,,30940.0,,True,,{'channel_id': '1116853028188585984'},,James Madison,9999999.0,4828,,Rashard,davis,3049329.0,Active,750368.0,1995-09-14,,,00-0034034,,4e87e1a1-8b89-4738-a527-87eb0663c35d,69,,,rasharddavis,750368.0,26.0,Charlottesville (VA),,,Davis,12367.0,6.0,['WR'],180,,,WR,rashard,19732.0,,,[],1660682432289.0
,#driarcher-NFL-FA-13,6.0,,nfl,Dri Archer,,27625.0,,False,,,,Kent State,9999999.0,1914,,Dri,archer,16755.0,Inactive,,1991-08-09,,,,,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,"5'8""",,,driarcher,506529.0,29.0,Venice (FL),,,Archer,9474.0,13.0,['RB'],173,,,RB,dri,16144.0,,,[],
,#danielwhelan-NFL-FA-0,0.0,,nfl,Daniel Whelan,,,,True,,"{'channel_id': '1116852699464204288', 'rookie_year': ''}",,UC Davis,9999999.0,11525,,Daniel,whelan,,Active,1052604.0,1999-02-10,,,,,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,77,,,danielwhelan,,26.0,Rancho Mirage (CA),,,Whelan,,0.0,['P'],216,,,P,daniel,,,,[],
,#darrenwoodard-NFL-FA-35,1.0,,nfl,Darren Woodard,,,,False,,,,Texas - El Paso,9999999.0,1711,,Darren,woodard,16122.0,Inactive,,1989-09-21,,,,,7a1775f4-0869-4377-93c7-02331a65606f,"5'11""",,,darrenwoodard,,27.0,,,,Woodard,,35.0,['DB'],170,,,CB,darren,15620.0,,,[],
,#drewmorgan-NFL-FA-81,5.0,,nfl,Drew Morgan,,30647.0,,True,,{'channel_id': '1116852960572211200'},,Arkansas,9999999.0,4396,,Drew,morgan,3046438.0,Active,,1994-12-02,,,00-0033407,,7e56f066-0225-4b22-ab11-9cb1d6325ee8,72,,,drewmorgan,744431.0,27.0,Greenwood (AR),,,Morgan,11867.0,81.0,['WR'],187,,,WR,drew,19255.0,,,[],1515031201931.0
OL,#wyattmilum-NFL-JAX-64,0.0,,nfl,Wyatt Milum,,,,True,,"{'channel_id': '1221700225698111488', 'rookie_year': '2025'}",,West Virginia,9999999.0,12633,,Wyatt,milum,,Active,,2002-12-27,,,,,fb2dac4a-ee97-458c-856e-702d2fea5c64,78,,622B89998DBD29E9,wyattmilum,,22.0,Spring Valley (WV),,,Milum,18768.0,64.0,['OL'],317,,,OL,wyatt,,JAX,,[],1745638821440.0
,#johnross-NFL-FA-38,7.0,,nfl,John Ross,,30122.0,,True,,"{'channel_id': '1113708717100003328', 'rookie_year': '2017'}",,Washington,656.0,4038,,John,ross,3052177.0,Active,747906.0,1995-11-27,,Questionable,00-0033460,,938b363a-6967-4cef-bcd2-bb358a9f6c98,71,,15F7058AB537,johnross,747906.0,29.0,Long Beach Jordan (CA),,,Ross,11699.0,38.0,['WR'],190,Undisclosed,,WR,john,18881.0,,12173.0,[],1733328318057.0
,#kylewilber-NFL-FA-58,10.0,,nfl,Kyle Wilber,,25823.0,,True,,{'channel_id': '1116852693948694528'},,Wake Forest,9999999.0,1148,,Kyle,wilber,15038.0,Active,397413.0,1989-04-26,,,00-0029647,,cdbaf089-9c7e-418f-829e-d903c28b2628,76,,,kylewilber,397413.0,33.0,Apopka (FL),,,Wilber,8224.0,58.0,['LB'],240,,,LB,kyle,14167.0,,,[],1599591348982.0
RB,#omarionhampton-NFL-LAC-8,0.0,,nfl,Omarion Hampton,,,,True,,"{'channel_id': '1221352943668699136', 'rookie_year': '2025', 'source_id': '655f27c0-91f6-11ec-9587-0f8fa2cff168'}",1.0,North Carolina,31.0,12507,,Omarion,hampton,,Active,,2003-03-16,,,,,3e1b7908-79ee-4a23-97b9-5190725a2e5e,72,,E3451FFC31D3D886,omarionhampton,,22.0,Cleveland (NC),,,Hampton,18445.0,8.0,['RB'],220,,,RB,omarion,,LAC,,[],1755403217875.0
,#leonardhankerson-NFL-FA-80,9.0,,nfl,Leonard Hankerson,,24866.0,,False,,,,Miami,9999999.0,914,,Leonard,hankerson,14021.0,Inactive,,1989-01-30,,,,,7877c393-beb4-4f40-a6c5-d864ca6e5172,"6'2""",,,leonardhankerson,398112.0,31.0,Aquinas (FL),,,Hankerson,7381.0,80.0,['WR'],211,,,WR,leonard,13162.0,,6425.0,[],
,#jordankovacs-NFL-FA-42,7.0,,nfl,Jordan Kovacs,,27248.0,,False,,,,Michigan,9999999.0,1649,,Jordan,kovacs,16363.0,Inactive,,1990-06-12,,,,,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,"5'10""",,,jordankovacs,,30.0,Clay (OH),,,Kovacs,8894.0,42.0,['DB'],210,,,DB,jordan,15392.0,,,[],
,#haydenharris-NFL-FA-52,0.0,,nfl,Hayden Harris,,,,True,,"{'channel_id': '1222032408816144384', 'rookie_year': '0'}",,Montana,9999999.0,12758,,Hayden,harris,,Inactive,,2000-11-04,,Questionable,,,917b5b20-2303-11f0-a98b-45054bf97df0,77,,995B295BE0058419,haydenharris,,24.0,Eastside Catholic (WA),,,Harris,19098.0,52.0,['DL'],255,Hamstring,,DE,hayden,,,,[],1754692245284.0
RB,#jaleelmclaughlin-NFL-DEN-38,2.0,,nfl,Jaleel McLaughlin,,,,True,,"{'channel_id': '1113708825132691457', 'rookie_year': '2023'}",3.0,Youngstown State,210.0,11439,,Jaleel,mclaughlin,,Active,1271738.0,2000-09-13,,,,,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,67,,C92FD917D2BE,jaleelmclaughlin,,24.0,Forest Hills (NC),,,McLaughlin,17319.0,38.0,['RB'],187,,,RB,jaleel,,DEN,,[],1755410118733.0
,#johnnyking-NFL-FA-43,1.0,,nfl,Johnny King,,,,True,,{'channel_id': '1116852672087982080'},,Southeast Missouri State,469.0,11282,,Johnny,king,,Active,1216596.0,1999-09-29,,,,,08ee0ac0-eb81-11ed-bdbc-7f2763e63be6,77,,,johnnyking,,23.0,Boyd H. Anderson (FL),,,King,17509.0,43.0,['WR'],209,,,WR,johnny,,,,[],1693347910321.0
,#tevinjones-NFL-FA-0,6.0,,nfl,Tevin Jones,,29795.0,,True,,{'channel_id': '1116852901101174784'},,Memphis,1091.0,3730,,Tevin,jones,2586703.0,Active,614302.0,1992-12-26,,,00-0032728,,44d9bb75-f947-406c-b847-6b11684a07c1,74,,,tevinjones,614302.0,29.0,Clear Creek (TX),,,Jones,11467.0,0.0,['WR'],225,,,WR,tevin,18540.0,,,[],1627875617715.0
OL,#kylehinton-NFL-ATL-68,5.0,,nfl,Kyle Hinton,,32925.0,,True,,"{'channel_id': '1113708862587826176', 'rookie_year': '2020'}",,Washburn,9999999.0,7153,,Kyle,hinton,4682831.0,Active,1215064.0,1998-02-27,,,,,a78d3d14-3cc9-4adf-96fe-dc7660cb4c2d,74,,747242DB58D9,kylehinton,,27.0,Liberty (AZ),,,Hinton,14838.0,68.0,['OL'],315,,,G,kyle,22155.0,ATL,,[],1640291437772.0
,#anthonysarao-NFL-FA-0,9.0,,nfl,Anthony Sarao,,29610.0,,True,,"{'channel_id': '1202954213781405697', 'rookie_year': '2016'}",,USC,9999999.0,3414,,Anthony,sarao,2577263.0,Active,,1993-04-29,,,,,551c4d76-6a16-497b-ac3d-33157cdf7107,72,,,anthonysarao,,31.0,Holy Spirit (NJ),,,Sarao,11663.0,0.0,['LB'],235,,,ILB,anthony,18176.0,,,[],
,#demarcusware-NFL-FA-94,15.0,,nfl,DeMarcus Ware,,7187.0,,False,,,,Troy,9999999.0,186,,DeMarcus,ware,8426.0,Inactive,,1982-07-31,,,,,f5fa509a-fc67-4c74-be9f-cb9cc8815a6f,"6'4""",,,demarcusware,,38.0,Auburn (AL),,,Ware,4474.0,94.0,"['DL', 'LB']",258,,,DE,demarcus,4877.0,,3170.0,[],
,#tylerbeach-NFL-FA-69,1.0,,nfl,Tyler Beach,,,,True,,"{'channel_id': '1113708817415172097', 'rookie_year': '2023'}",,Wisconsin,9999999.0,11450,,Tyler,beach,,Active,1065334.0,1999-06-14,,,,,36dd9260-f32a-11ed-8b21-7331769fea7c,78,,852030D03457,tylerbeach,,25.0,Port Washington (WI),,,Beach,16783.0,69.0,['OL'],290,,,OL,tyler,,,,[],1704853243412.0
,#markevans-NFL-FA-68,1.0,,nfl,Mark Evans,,,,True,,"{'channel_id': '1113708684371849217', 'rookie_year': '2023'}",,Arkansas-Pine Bluff,9999999.0,11109,,Mark,evans,,Active,1134580.0,1999-10-11,,,,,63de8230-e775-11ed-bd6a-139cc0e9c4a5,76,,35D02D6B4C55,markevans,,24.0,C.E. King (TX),,,Evans,,68.0,['OL'],295,,,OL,mark,,,,[],
,#sheamcclellin-NFL-FA-58,8.0,,nfl,Shea McClellin,,25729.0,,False,,,,Boise State,9999999.0,1150,,Shea,mcclellin,14937.0,Inactive,,1989-08-01,,,,,96981fd3-bd93-4134-84fc-3506197ac7eb,"6'3""",,,sheamcclellin,381820.0,31.0,Marsing (ID),,,McClellin,8147.0,58.0,['LB'],250,,,LB,shea,14189.0,,7518.0,[],1527711901542.0
,#randelljohnson-NFL-FA-49,6.0,,nfl,Randell Johnson,,27749.0,,False,,,,Florida Atlantic,9999999.0,1813,,Randell,johnson,16816.0,Inactive,,1991-03-23,,,,,437120e5-3406-4796-b941-ae3c9aed8bee,"6'4""",,,randelljohnson,,29.0,North Miami (FL),,,Johnson,9777.0,49.0,['LB'],245,,,LB,randell,15997.0,,,[],
,#duplicateplayer-NFL-FA-30,1.0,,nfl,Duplicate Player,,30620.0,,False,,,,Youngstown State,9999999.0,4788,,Duplicate,player,,Inactive,,1994-07-23,,,,,fabca6af-000d-42a9-8a90-524f401a9774,"6'1""",,,duplicateplayer,,24.0,,,,Player,12282.0,30.0,['DB'],188,,,CB,duplicate,19244.0,,,[],1534308944053.0
